rms,std,min,max,mav,wfl,aac,zc,wamp,afb,label
0.2565306999171834,0.2562498780487515,-0.57,0.57,0.21280000000000002,5.83,0.24291666666666667,9,24,0.28,0
0.20122624083354537,0.2001063717126469,-0.35,0.41,0.16519999999999999,4.180000000000001,0.1741666666666667,10,24,0.41,0
0.28858967410494785,0.28846739850457975,-0.45,0.54,0.25239999999999996,7.120000000000001,0.2966666666666667,10,24,0.54,0
0.25202380839912725,0.25202095150998854,-0.44,0.49,0.21719999999999998,5.9,0.24583333333333335,10,24,0.49,0
0.23231874655309243,0.2322192067853131,-0.41,0.42,0.19079999999999994,5.2299999999999995,0.21791666666666665,10,24,0.28,0
0.2509183134009951,0.25089790752415614,-0.41,0.47,0.2192,6.01,0.2504166666666667,10,24,0.47,0
0.1945970195044107,0.19390471886986144,-0.33,0.43,0.1628,3.8499999999999996,0.16041666666666665,8,23,0.43,0
0.29369371801249,0.29366647748764246,-0.47,0.53,0.24559999999999998,6.85,0.28541666666666665,10,24,0.51,0
0.20605824419323776,0.2060547500059147,-0.39,0.33,0.1708,4.83,0.20125,12,23,0.28,0
0.1589339485446706,0.15892941829629906,-0.31,0.28,0.1396,3.76,0.15666666666666665,10,24,0.25,0
0.20392155354449418,0.20392155354449418,-0.33,0.4,0.17679999999999998,4.950000000000001,0.20625000000000004,10,23,0.4,0
0.29051678092667904,0.29030080950627746,-0.53,0.56,0.24479999999999996,6.630000000000001,0.27625000000000005,10,24,0.48,0
